Gene stable ID,Gene start (bp),Gene end (bp),Chromosome/scaffold name,Strand,UniProtKB/Swiss-Prot ID
ENSG00000031003,137937960,138051961,5,-1,Q9NYF5
ENSG00000176055,90458203,90474768,5,-1,Q68D91
ENSG00000164346,74766991,74780113,5,1,O95478
ENSG00000053108,133196455,133612564,5,-1,Q6MZW2
ENSG00000249751,139448556,139462743,5,-1,Q19T08
ENSG00000134986,111662621,111997464,5,-1,Q16612
ENSG00000228716,80626228,80654983,5,-1,P00374
ENSG00000183876,150296343,150339307,5,-1,Q5FYB1
ENSG00000132912,150708440,150759109,5,-1,Q9UJW0
ENSG00000120709,138331935,138349729,5,1,Q9NYF3
ENSG00000120314,140664676,140674124,5,1,Q9H6Y2
ENSG00000112983,138139766,138178986,5,-1,Q9H0E9
ENSG00000217128,131641714,131797063,5,-1,Q8TF40
ENSG00000161055,180590103,180591540,5,-1,Q96QR1
ENSG00000145734,71455615,71567820,5,1,A6H8Y1
ENSG00000113583,133955502,133968787,5,-1,Q8NC54
ENSG00000155511,153489615,153813869,5,1,P42261
ENSG00000168916,124636913,124748807,5,-1,Q9ULD9
ENSG00000152939,69415112,69444330,5,1,Q8N4S9
ENSG00000038274,163503114,163519336,5,1,Q9NZL9
ENSG00000196743,151212150,151270440,5,1,P17900
ENSG00000113494,35048756,35230589,5,-1,P16471
ENSG00000197043,151100712,151157882,5,-1,P08133
ENSG00000145864,161288429,161549044,5,-1,P47870
ENSG00000183323,69280175,69332809,5,-1,Q86Z20
ENSG00000154153,16473038,16617058,5,-1,Q9H6L5
ENSG00000173545,16451519,16465792,5,-1,Q969S3
ENSG00000154122,14704804,14871778,5,-1,Q9HCJ1
ENSG00000151882,43376645,43412391,5,-1,Q9NRJ3
ENSG00000113645,168291651,168472303,5,1,Q8IX03
ENSG00000113161,75336329,75362104,5,1,P04035
ENSG00000173261,146084386,146104369,5,-1,A1L4L8
ENSG00000155506,154712902,154817607,5,1,Q6PKG0
ENSG00000145536,5140330,5320304,5,1,Q8TE57
ENSG00000168685,35852695,35879603,5,1,P16871
ENSG00000164405,132866560,132868031,5,1,O14949
ENSG00000120727,139341587,139369720,5,1,Q9BPZ3
ENSG00000113328,163437569,163446151,5,1,P51959
ENSG00000168944,123344885,123423592,5,-1,Q8N960
ENSG00000085231,69350984,69370013,5,-1,Q9Y3D8
ENSG00000253767,141390157,141512979,5,1,Q9Y5G5
ENSG00000253873,141421047,141512979,5,1,Q9Y5H2
ENSG00000153922,98853985,98928957,5,-1,O14646
ENSG00000145839,135892246,135895827,5,-1,P15248
ENSG00000175309,178208497,178232791,5,-1,Q8IUZ5
ENSG00000145916,178130996,178150565,5,1,Q96G75
ENSG00000113734,173144442,173164387,5,1,Q12981
ENSG00000164265,147870682,147882191,5,1,Q96PL1
ENSG00000146067,177519788,177554541,5,-1,Q96PV7
ENSG00000174705,172325000,172454523,5,-1,A1X283
ENSG00000131183,177379235,177398848,5,1,Q06495
ENSG00000204767,169864264,169980740,5,-1,A6NMK8
ENSG00000172244,43486701,43515145,5,-1,Q96MH7
ENSG00000156463,145936579,146081791,5,1,Q8TEC5
ENSG00000204928,145858521,145937126,5,-1,A6NFK2
ENSG00000182700,140125935,140129392,5,1,A6NJ69
ENSG00000145545,6633343,6674386,5,1,P18405
ENSG00000131507,142108505,142154443,5,1,Q9BT67
ENSG00000184584,139475534,139482935,5,-1,Q86WV6
ENSG00000170469,139396563,139404088,5,-1,Q86W54
ENSG00000164406,132872322,132875046,5,1,Q969E1
ENSG00000198944,132813587,132816797,5,1,Q2M3V2
ENSG00000242419,141484997,141512979,5,1,Q9Y5F7
ENSG00000168724,34929593,34958964,5,1,Q5F1R6
ENSG00000158402,138285265,138338355,5,-1,P30307
ENSG00000256453,140670794,140673586,5,-1,Q8IYX4
ENSG00000113504,1050376,1112035,5,-1,Q9Y666
ENSG00000039560,34656237,34832627,5,1,Q9P0K7
ENSG00000138829,128257909,128659185,5,-1,P35556
ENSG00000161021,179732850,179777286,5,1,Q92585
ENSG00000206077,710360,766952,5,-1,P0C7U3
ENSG00000113525,132541444,132556838,5,-1,P05113
ENSG00000170214,159865080,159972544,5,1,P35368
ENSG00000145860,159157409,159210053,5,-1,Q96MT1
ENSG00000186468,82273358,82278577,5,-1,P62266
ENSG00000256235,150777946,150796734,5,1,Q9BZL3
ENSG00000113722,150166795,150184558,5,1,P47902
ENSG00000164330,158695916,159099761,5,-1,Q9UH73
ENSG00000112984,138178719,138187715,5,1,O95235
ENSG00000204628,181236909,181248096,5,-1,P63244
ENSG00000131459,180300690,180353387,5,-1,O94808
ENSG00000169567,131159027,131171735,5,-1,P49773
ENSG00000113269,179911651,180072118,5,-1,Q86XS8
ENSG00000164309,79689877,79800240,5,1,Q8N3K9
ENSG00000113013,138554882,138575444,5,-1,P38646
ENSG00000085365,78360583,78479071,5,1,O15126
ENSG00000132842,78000525,78294755,5,-1,O00203
ENSG00000158987,131423921,131635236,5,-1,Q8TEU7
ENSG00000145675,68215720,68301821,5,1,P27986
ENSG00000186367,129748079,129766732,5,1,P59773
ENSG00000113262,178978327,178996206,5,-1,O15303
ENSG00000145912,178149460,178153967,5,-1,Q9NX24
ENSG00000129596,115804733,115816954,5,-1,Q16878
ENSG00000173221,95751319,95823005,5,-1,P35754
ENSG00000164438,171309284,171312134,5,1,O43711
ENSG00000070193,44303544,44389706,5,-1,O15520
ENSG00000095015,56815574,56896152,5,1,Q13233
ENSG00000069011,135027735,135034813,5,-1,P78337
ENSG00000125347,132481609,132490798,5,-1,P10914
ENSG00000174695,83052846,83077863,5,-1,Q8TBQ9
ENSG00000113273,78777209,78986087,5,-1,P15848
ENSG00000133835,119452443,119637199,5,1,P51659
ENSG00000168938,123023250,123036741,5,-1,P45877
ENSG00000177034,79976731,79991262,5,-1,Q5HYI7
ENSG00000112893,109689366,109869625,5,1,Q16706
ENSG00000169194,132656263,132661110,5,1,P35225
ENSG00000197536,132410636,132488702,5,1,Q8N8D9
ENSG00000170234,160061801,160119423,5,-1,Q96N64
ENSG00000152413,79372636,79514217,5,-1,Q86YM7
ENSG00000134057,69167010,69178245,5,1,P14635
ENSG00000011083,150189957,150222788,5,1,Q99884
ENSG00000113721,150113837,150155872,5,-1,P09619
ENSG00000145740,69093646,69131069,5,1,Q8TAD4
ENSG00000239642,131806993,131945698,5,-1,A0A087WXM9
ENSG00000113282,157785743,157859175,5,-1,Q14677
ENSG00000094880,138187648,138213343,5,-1,Q9UJX2
ENSG00000155846,149730298,149855022,5,1,Q86YN6
ENSG00000145808,129460265,129738683,5,1,Q8TE59
ENSG00000205765,41904188,41921636,5,1,A6NDU8
ENSG00000113088,55024253,55034570,5,1,P49863
ENSG00000169271,54455601,54456384,5,1,Q12988
ENSG00000145908,150894392,150904983,5,-1,Q96RE9
ENSG00000145692,79111779,79132290,5,1,Q93088
ENSG00000113209,141135218,141138625,5,1,Q9Y5E4
ENSG00000164329,79612120,79686648,5,1,Q6PIY7
ENSG00000134056,69217760,69230129,5,1,P82909
ENSG00000204963,140834248,141012344,5,1,Q9UN72
ENSG00000070814,150357639,150400308,5,1,Q13428
ENSG00000204965,140821604,141012344,5,1,Q9Y5H7
ENSG00000204962,140841187,141012344,5,1,Q9Y5H6
ENSG00000132563,138439017,138446969,5,1,Q9BRK0
ENSG00000155850,149960737,149993455,5,1,P50443
ENSG00000112855,140691426,140699291,5,1,P49590
ENSG00000169247,148923639,149063163,5,-1,Q8TF17
ENSG00000113492,34998101,35048135,5,-1,Q9BYV1
ENSG00000164611,160421822,160428744,5,1,O95997
ENSG00000145743,107859035,108382098,5,-1,Q9UF56
ENSG00000164185,122129513,122153571,5,1,Q6S9Z5
ENSG00000204961,140847463,141012344,5,1,Q9Y5H5
ENSG00000152409,79236189,79327215,5,1,Q8N9B5
ENSG00000248383,140926369,141012344,5,1,Q9H158
ENSG00000145723,103086000,103120151,5,-1,Q9NXP7
ENSG00000146007,140698680,140706676,5,1,Q96NC0
ENSG00000113712,149492197,149551552,5,-1,P48729
ENSG00000145730,102753981,103031105,5,1,P19021
ENSG00000066583,129094751,129114028,5,1,Q96CN7
ENSG00000131711,72107234,72209570,5,1,P46821
ENSG00000127743,149371324,149404202,5,-1,Q9UHF5
ENSG00000176018,90515611,90529584,5,-1,Q7Z3D4
ENSG00000113361,31193750,31329146,5,1,P55285
ENSG00000145824,135570679,135579279,5,-1,O95715
ENSG00000180104,443158,471937,5,1,O60645
ENSG00000058729,97160867,97183260,5,-1,Q9BVS4
ENSG00000164902,126600268,126627252,5,1,Q9H814
ENSG00000134058,69234795,69277430,5,1,P50613
ENSG00000145901,151029945,151093577,5,-1,Q15025
ENSG00000081842,140827958,141012344,5,1,Q9UN73
ENSG00000113456,34905264,34918989,5,-1,O60671
ENSG00000131435,132257671,132273454,5,1,P50479
ENSG00000164296,149993118,150001167,5,-1,Q17RP2
ENSG00000145879,148312419,148315922,5,1,P58062
ENSG00000204909,148321203,148339849,5,1,Q5DT21
ENSG00000113240,178602664,178630615,5,-1,Q9HAZ1
ENSG00000177879,115841481,115914081,5,1,Q92572
ENSG00000154162,21750673,22853622,5,-1,P55289
ENSG00000160883,176880869,176899332,5,-1,P52790
ENSG00000154124,14664664,14699711,5,1,Q96BN8
ENSG00000132357,40841184,40860175,5,1,Q9BX69
ENSG00000113569,37288137,37371181,5,-1,O75694
ENSG00000211445,151020438,151028993,5,1,P22352
ENSG00000072682,132191838,132295315,5,-1,O15460
ENSG00000145687,81413021,81751797,5,-1,P81877
ENSG00000113369,91368724,91383359,5,-1,Q96B67
ENSG00000112981,138115172,138139443,5,-1,P56597
ENSG00000171540,77628712,77639688,5,-1,Q5XKR4
ENSG00000069018,136213320,136365537,5,-1,Q9HCX4
ENSG00000113360,31400497,31532196,5,-1,Q9NRR4
ENSG00000164244,127517609,127555089,5,1,Q96M27
ENSG00000164466,175477062,175529742,5,1,Q9H9B4
ENSG00000230561,127703389,127941634,5,1,P0DO97
ENSG00000145920,175796310,175884020,5,1,Q6PUV4
ENSG00000164253,77425970,77620611,5,-1,Q9HAD4
ENSG00000145832,135834649,135888637,5,1,Q6ZT89
ENSG00000172901,115962454,116027619,5,1,Q6Q4G3
ENSG00000145919,173607514,173616660,5,-1,Q96IK1
ENSG00000145721,97091867,97142872,5,-1,Q8N485
ENSG00000164252,77029251,77065234,5,1,Q8N302
ENSG00000176049,147585439,147782848,5,-1,Q96AA8
ENSG00000196570,177400107,177400636,5,-1,P60673
ENSG00000164307,96760810,96808100,5,-1,Q9NZ08
ENSG00000072803,171861549,172006873,5,-1,Q9UKB1
ENSG00000175426,96390415,96434143,5,-1,P29120
ENSG00000153404,92151,189972,5,1,Q96PX9
ENSG00000249158,140868183,141012344,5,1,Q9Y5I1
ENSG00000132840,79069717,79089466,5,1,Q9H2M3
ENSG00000113391,93618069,94111699,5,-1,Q8WUF8
ENSG00000164398,131949973,132012243,5,-1,Q9UKU0
ENSG00000131844,71587288,71658704,5,1,Q9HCC0
ENSG00000037280,180601506,180649624,5,-1,P35916
ENSG00000153140,90392261,90409786,5,-1,O15182
ENSG00000169252,148825245,148828687,5,1,P07550
ENSG00000113658,136132845,136188747,5,1,Q99717
ENSG00000071539,892643,919357,5,1,Q15645
ENSG00000131187,177402140,177409576,5,-1,P00748
ENSG00000169302,147234963,147387852,5,1,Q8WU08
ENSG00000243414,115578650,115602479,5,-1,Q86XR7
ENSG00000080709,114360945,114496500,5,1,Q9H2S1
ENSG00000132570,134904906,135007959,5,1,Q9H0N5
ENSG00000181904,134845680,134859737,5,1,Q7Z6I8
ENSG00000094755,170763350,170814047,5,1,O00591
ENSG00000040275,169583634,169604778,5,1,Q96EA4
ENSG00000185261,94152966,94618597,5,-1,Q8IV33
ENSG00000173926,126867714,127030808,5,-1,Q86UD3
ENSG00000183072,173232109,173235357,5,-1,P52952
ENSG00000197451,178204507,178211163,5,1,Q99729
ENSG00000135074,157395534,157575775,5,-1,Q9H013
ENSG00000172548,157460019,157474717,5,1,Q0D2K0
ENSG00000063438,304176,438291,5,1,A9YTQ3
ENSG00000145782,115828200,115841858,5,-1,O94817
ENSG00000113719,172834275,172952685,5,1,Q969X5
ENSG00000164256,23443586,23528597,5,1,Q9NQV7
ENSG00000112996,44808925,44820428,5,1,Q9NP92
ENSG00000145833,134758771,134855133,5,1,Q7L014
ENSG00000119048,134371179,134391992,5,1,P63146
ENSG00000164509,55851379,55922853,5,1,Q8NI17
ENSG00000145861,160347751,160370641,5,-1,Q9BXJ5
ENSG00000170231,160187367,160238735,5,1,P51161
ENSG00000113716,150000046,150053142,5,1,Q12766
ENSG00000183718,181254417,181261139,5,-1,Q96A61
ENSG00000164284,149345430,149354583,5,1,Q8TAA5
ENSG00000174358,1201595,1225117,5,1,Q695T7
ENSG00000146021,137617500,137736090,5,-1,Q9UH77
ENSG00000172869,119037772,119249138,5,1,Q9Y485
ENSG00000204659,179678583,179680974,5,-1,A6NI87
ENSG00000145868,148383935,148442836,5,1,Q6PIJ6
ENSG00000050767,178237618,178590555,5,-1,Q86Y22
ENSG00000118985,95885098,95962071,5,-1,O00472
ENSG00000135077,157085832,157142869,5,-1,Q8TDQ0
ENSG00000072786,172042073,172188386,5,-1,O94804
ENSG00000164512,56099678,56233359,5,-1,Q3KP44
ENSG00000048140,176647387,176659054,5,1,Q96FV3
ENSG00000152700,134601144,134649271,5,-1,Q9Y6B6
ENSG00000081059,134114711,134151865,5,1,P36402
ENSG00000145623,38845858,38945596,5,1,Q99650
ENSG00000184840,177592158,177596124,5,1,Q9BVK6
ENSG00000040731,24487100,24644978,5,-1,Q9Y6N8
ENSG00000113263,157142933,157255191,5,1,Q08881
ENSG00000170613,157161846,157166264,5,-1,Q8TC56
ENSG00000172058,70900665,70918530,5,1,O75920
ENSG00000113657,147390811,147510056,5,-1,Q14195
ENSG00000205571,70049612,70078522,5,1,Q16637
ENSG00000170271,154818491,154859252,5,-1,Q96IV6
ENSG00000175416,176392455,176416569,5,-1,P09497
ENSG00000151881,43444252,43483893,5,-1,Q0VDI3
ENSG00000113407,33440696,33469539,5,1,P26639
ENSG00000205279,127649044,127658630,5,1,Q4LDR2
ENSG00000153914,66139971,66183615,5,1,Q8WXA9
ENSG00000113739,173314713,173329503,5,-1,O76061
ENSG00000151883,50665899,50846522,5,1,Q8N3A8
ENSG00000175325,177992235,177996242,5,-1,O75360
ENSG00000027847,177600100,177610347,5,1,Q9UBV7
ENSG00000164266,147824568,147831786,5,-1,P00995
ENSG00000120129,172768090,172771195,5,-1,P28562
ENSG00000164251,76818933,76835315,5,1,P55085
ENSG00000062194,57173948,57264679,5,1,Q86WP2
ENSG00000145649,55102648,55110252,5,1,P12544
ENSG00000153006,64718144,64768685,5,-1,Q8N9Q2
ENSG00000242110,33986178,34008108,5,-1,Q9UHK6
ENSG00000182631,33936386,33938237,5,1,Q9NSD7
ENSG00000113742,173888280,173961976,5,1,Q17RY0
ENSG00000113368,126776623,126837020,5,1,P20700
ENSG00000146094,177501907,177511274,5,-1,Q7L591
ENSG00000112851,65926475,66082549,5,1,Q96RT1
ENSG00000145850,156919282,156963255,5,-1,Q96H15
ENSG00000134970,115613508,115632992,5,-1,Q9Y3B3
ENSG00000153113,96525267,96779595,5,1,P20810
ENSG00000181163,171387116,171411137,5,1,P06748
ENSG00000113597,65624716,65666233,5,1,A5PLN9
ENSG00000182836,41306954,41510628,5,-1,Q63HM9
ENSG00000171495,40998017,41071342,5,-1,Q7Z745
ENSG00000091009,146203600,146289132,5,1,Q9P2N5
ENSG00000113761,177022696,177081189,5,1,Q9UL40
ENSG00000112992,43602692,43707405,5,1,Q13423
ENSG00000074276,176542511,176595974,5,1,Q9BYE9
ENSG00000122012,76083172,76353939,5,1,Q496J9
ENSG00000113163,75368486,75512138,5,-1,Q9Y5P4
ENSG00000039537,41142234,41261438,5,-1,P13671
ENSG00000039600,157625679,157671480,5,-1,O94993
ENSG00000113231,77210449,77429807,5,1,O95263
ENSG00000120149,174724533,174730893,5,1,P35548
ENSG00000172568,157341600,157345721,5,-1,Q8TBE3
ENSG00000155868,157137412,157159019,5,-1,O43513
ENSG00000214360,172194172,172203452,5,1,A8MZ26
ENSG00000185028,191511,195353,5,1,A6NHZ5
ENSG00000113758,177456608,177474401,5,-1,Q16643
ENSG00000164588,45254950,45696498,5,-1,O60741
ENSG00000170624,155870344,156767788,5,1,Q92629
ENSG00000113649,146447311,146511961,5,1,O14776
ENSG00000087206,176905005,177022633,5,-1,Q96RL1
ENSG00000205572,70025247,70043113,5,1,O75920
ENSG00000145555,16661914,16936276,5,-1,Q9HD67
ENSG00000171444,113022099,113488830,5,-1,P23508
ENSG00000146066,176388747,176389771,5,1,Q9BW72
ENSG00000048162,176383938,176388975,5,-1,Q9Y3C1
ENSG00000212122,113432554,113435031,5,-1,Q9BXA7
ENSG00000172795,112976702,113020970,5,1,Q8IU60
ENSG00000175414,176365468,176401865,5,1,Q8N8L6
ENSG00000074317,176620084,176630556,5,-1,Q16143
ENSG00000183580,15500196,15939795,5,1,Q9UJT9
ENSG00000006837,134286350,134371047,5,-1,Q8IVW4
ENSG00000152377,136975298,137598379,5,-1,Q08629
ENSG00000161013,179797597,179806952,5,-1,Q9UQ53
ENSG00000028310,850291,892824,5,-1,Q9H8M2
ENSG00000174136,98768650,98798643,5,1,Q6NW40
ENSG00000181965,135534282,135535949,5,-1,Q92886
ENSG00000145911,178113443,178126087,5,1,O15049
ENSG00000073578,218241,256700,5,1,P31040
ENSG00000178015,95620078,95622142,5,1,Q8NGU9
ENSG00000161010,179835133,179862173,5,-1,Q6NTE8
ENSG00000197226,179862066,179907859,5,-1,Q66K14
ENSG00000164270,148451032,148677235,5,-1,Q13639
ENSG00000171368,659862,693395,5,-1,O94811
ENSG00000120708,136028895,136063818,5,1,Q15582
ENSG00000145826,135922279,135955034,5,-1,O14960
ENSG00000255833,135444218,135452399,5,-1,Q6ZNK6
ENSG00000170571,50396192,50443248,5,-1,Q6PCB8
ENSG00000183258,177511577,177517469,5,-1,Q9UJV9
ENSG00000168246,172209640,172284071,5,-1,Q8WUN7
ENSG00000164308,96875939,96919716,5,1,Q6P179
ENSG00000164366,196871,218215,5,-1,Q96BQ5
ENSG00000131188,177446445,177456286,5,1,Q8TB68
ENSG00000284373,17498231,17498827,5,1,A6NLC8
ENSG00000164291,95555074,95605064,5,1,Q6UWY0
ENSG00000132846,77072072,77087323,5,-1,Q96IU2
ENSG00000169220,177357837,177372601,5,1,O43566
ENSG00000225940,56511567,56606232,5,-1,F2Z3F1
ENSG00000204764,170861870,171300015,5,1,Q9H2T7
ENSG00000164615,134738501,134752160,5,1,P49069
ENSG00000251380,135444214,135447348,5,-1,Q8TF63
ENSG00000178338,178859953,178888122,5,1,Q96LW1
ENSG00000178172,148202794,148215137,5,1,Q6UWN8
ENSG00000155542,56909260,56925532,5,1,Q8NE22
ENSG00000169258,176595802,176610133,5,-1,Q7Z2K8
ENSG00000181104,76716043,76735781,5,1,P25116
ENSG00000043462,170246237,170298227,5,-1,Q13094
ENSG00000133710,148025683,148137289,5,1,Q9NQ38
ENSG00000214357,172641266,172691540,5,1,A8MQ27
ENSG00000164292,95713522,95824383,5,1,O94955
ENSG00000164904,126531200,126595418,5,-1,P49419
ENSG00000091010,146339024,146340520,5,1,Q15319
ENSG00000113615,134648789,134727823,5,1,O95486
ENSG00000134516,169637247,170083382,5,1,Q92608
ENSG00000043143,134524312,134583230,5,1,Q9NQC1
ENSG00000145569,14581775,14615007,5,1,Q9NUU6
ENSG00000113763,176810477,176880895,5,1,Q6ZN44
ENSG00000113194,176447628,176510074,5,1,Q96CS3
ENSG00000234511,170232447,170252575,5,1,C9J3I9
ENSG00000182230,176060689,176132258,5,1,P0C7A2
ENSG00000169570,118837322,118988545,5,-1,Q8NBA8
ENSG00000113272,157731197,157741448,5,1,Q9NWX6
ENSG00000145632,58453982,58460260,5,-1,Q9NYY3
ENSG00000169131,178694605,178730702,5,-1,O60765
ENSG00000145708,76952713,76981158,5,1,P24387
ENSG00000152705,134967906,135011707,5,1,Q86XQ3
ENSG00000176788,17065598,17276843,5,1,P80723
ENSG00000155508,154857553,154876793,5,1,Q9UFF9
ENSG00000164220,76615482,76623434,5,-1,O00254
ENSG00000268714,116022391,116059130,5,1,P0DKL9
ENSG00000268223,116032324,116060118,5,1,P0DKL9
ENSG00000204677,178006405,178055559,5,1,Q494X1
ENSG00000113732,172983757,173035445,5,1,O15342
ENSG00000172062,70925030,70953942,5,1,Q16637
ENSG00000171643,76850001,76921650,5,1,Q8WXG8
ENSG00000113441,96935394,97037515,5,1,Q9UIQ6
ENSG00000164221,115267188,115296831,5,-1,Q8NEF3
ENSG00000155545,56919602,56971675,5,-1,Q7Z3K6
ENSG00000146083,176526697,176538025,5,-1,Q7L0R7
ENSG00000170085,176238367,176345991,5,1,Q8NDZ2
ENSG00000198677,95463895,95555007,5,-1,Q6PGP7
ENSG00000153347,95391344,95450454,5,1,Q96LP2
ENSG00000182132,170353487,170736632,5,1,Q9NZI2
ENSG00000113558,134148935,134177038,5,-1,P63208
ENSG00000177453,43192071,43280850,5,1,Q8IY84
ENSG00000198865,42756801,42802360,5,1,Q4G0S7
ENSG00000067248,55256245,55307722,5,-1,Q7Z478
ENSG00000187658,157671553,157680143,5,1,A6NGY3
ENSG00000113749,175658030,175710756,5,1,P25021
ENSG00000066230,473310,524332,5,-1,P48764
ENSG00000196800,148169733,148175398,5,1,Q6IE38
ENSG00000196900,126631722,126636287,5,1,Q6ZNM6
ENSG00000055163,157266079,157395595,5,1,Q96F07
ENSG00000145780,115520908,115544894,5,-1,Q96JP0
ENSG00000113648,135333900,135399914,5,-1,O75367
ENSG00000160867,177086886,177098144,5,1,P22455
ENSG00000081189,88717117,88904257,5,-1,Q06413
ENSG00000188725,61157709,61162474,5,-1,Q7Z3B0
ENSG00000169045,179614178,179634784,5,-1,P31943
ENSG00000249915,271621,353856,5,1,O75340
ENSG00000178776,147880726,147906538,5,-1,Q6UWT4
ENSG00000196923,177483394,177497606,5,-1,Q9NR12
ENSG00000165671,177133025,177300215,5,1,Q96L73
ENSG00000113621,134873803,134901525,5,1,Q96J42
ENSG00000145757,95652181,95698711,5,-1,Q9BWV2
ENSG00000175766,176630682,176646641,5,1,A6NMX2
ENSG00000113643,168486445,168519299,5,1,P54136
ENSG00000152359,75674124,75717481,5,-1,Q8NA72
ENSG00000164175,33944616,33984730,5,-1,Q9UMX9
ENSG00000151388,33523535,33892192,5,-1,P58397
ENSG00000164236,10564330,10657816,5,1,A6NCL7
ENSG00000178394,63960356,63962507,5,-1,P08908
ENSG00000086189,62387254,62403939,5,-1,Q9UNQ2
ENSG00000113387,32531633,32604079,5,1,P53999
ENSG00000113600,39284262,39424868,5,-1,P02748
ENSG00000112977,10679230,10761272,5,-1,P51397
ENSG00000171522,40679498,40693735,5,1,P35408
ENSG00000145495,10353703,10440388,5,1,O60337
ENSG00000113389,32689070,32791724,5,1,P17342
ENSG00000184347,168661733,169301129,5,-1,O75094
ENSG00000039123,55307760,55425581,5,1,P42285
ENSG00000067113,55424854,55535050,5,-1,O14494
ENSG00000185305,53883945,54310582,5,-1,Q9NXU5
ENSG00000164258,53560633,53683340,5,1,O43181
ENSG00000134363,53480409,53487134,5,1,P19883
ENSG00000086200,62403972,62628582,5,1,Q9UI26
ENSG00000150753,10249921,10266412,5,1,P48643
ENSG00000153071,39371675,39462300,5,-1,P98082
ENSG00000082196,34019448,34043832,5,-1,Q9BXJ4
ENSG00000113638,40512333,40755975,5,-1,Q6PID6
ENSG00000175471,94703741,95284575,5,-1,Q6DN14
ENSG00000253251,65624765,65630891,5,1,Q6ZNX1
ENSG00000250722,42799880,42887392,5,-1,P49908
ENSG00000049192,65148736,65481920,5,-1,Q9UKP5
ENSG00000145592,40825262,40835335,5,-1,P61927
ENSG00000068796,62306162,62537249,5,1,O00139
ENSG00000113595,65589680,65625975,5,-1,P36406
ENSG00000039139,13690331,13944543,5,-1,Q8TE73
ENSG00000234602,55219614,55227315,5,-1,D6RGH6
ENSG00000145936,170374671,170389677,5,-1,Q16558
ENSG00000183654,16067139,16180762,5,-1,A6NNE9
ENSG00000168269,170105897,170109725,5,1,Q12951
ENSG00000123213,65722196,65871725,5,1,Q9BYT8
ENSG00000112972,43289395,43313512,5,-1,Q01581
ENSG00000189045,75611459,75671846,5,1,A6NHY2
ENSG00000113575,134194334,134226142,5,-1,P67775
ENSG00000112964,42423777,42721878,5,1,P10912
ENSG00000038382,14143702,14532128,5,1,O75962
ENSG00000129625,112876379,112922539,5,-1,Q00765
ENSG00000178996,54517759,54546585,5,1,Q96RF0
ENSG00000145642,64690308,64718090,5,1,A6NKW6
ENSG00000164172,53095679,53110063,5,-1,O96033
ENSG00000164172,53095679,53110063,5,-1,O96007
ENSG00000186105,62578735,62581448,5,1,Q7Z2Q7
ENSG00000164190,36876759,37066413,5,1,Q6KC79
ENSG00000120137,168548495,168579600,5,-1,Q9H999
ENSG00000188573,168529116,168530634,5,1,A6NHQ2
ENSG00000212643,112891422,112893094,5,1,Q15695
ENSG00000177721,43039081,43043170,5,-1,Q3ZCQ2
ENSG00000123219,65517766,65563171,5,-1,Q9BS16
ENSG00000153015,64768930,65018763,5,1,Q6UX04
ENSG00000145491,10441524,10472029,5,1,Q96C74
ENSG00000164318,38258409,38465021,5,1,Q63HQ2
ENSG00000164237,10275875,10308026,5,-1,Q96DG6
ENSG00000130449,61332273,61546170,5,1,Q9HCJ5
ENSG00000150756,10226330,10249897,5,-1,Q6P4H8
ENSG00000151876,41925254,41941743,5,1,Q9UKT5
ENSG00000164327,38937919,39074408,5,-1,Q6R327
ENSG00000152670,55738017,55817157,5,1,Q9NQI0
